word,freq_text1,freq_text2,log_likelihood,key_in
ab,0,1,0.029360784173103987,Text2
proclivity,0,1,0.029360784173103987,Text2
pierces,0,1,0.029360784173103987,Text2
rockaway,0,1,0.029360784173103987,Text2
yellowed,0,1,0.029360784173103987,Text2
clap,0,1,0.029360784173103987,Text2
slowest,0,1,0.029360784173103987,Text2
curt,0,1,0.029360784173103987,Text2
moribund,0,1,0.029360784173103987,Text2
baryshnikov,0,1,0.029360784173103987,Text2
assuredly,0,1,0.029360784173103987,Text2
salary,0,1,0.029360784173103987,Text2
rio,0,1,0.029360784173103987,Text2
accountability,0,1,0.029360784173103987,Text2
inevitably,0,1,0.029360784173103987,Text2
rohirrim,0,1,0.029360784173103987,Text2
sausage,0,1,0.029360784173103987,Text2
plenum,0,1,0.029360784173103987,Text2
googled,0,1,0.029360784173103987,Text2
delights,0,1,0.029360784173103987,Text2
lean,0,1,0.029360784173103987,Text2
planck,0,1,0.029360784173103987,Text2
unlocking,0,1,0.029360784173103987,Text2
liebling,0,1,0.029360784173103987,Text2
splintered,0,1,0.029360784173103987,Text2
lobelia,0,1,0.029360784173103987,Text2
rational,0,1,0.029360784173103987,Text2
grinds,0,1,0.029360784173103987,Text2
callou,0,1,0.029360784173103987,Text2
informs,0,1,0.029360784173103987,Text2
psh,0,1,0.029360784173103987,Text2
screens,0,1,0.029360784173103987,Text2
accompanied,0,1,0.029360784173103987,Text2
bistro,0,1,0.029360784173103987,Text2
idolizes,0,1,0.029360784173103987,Text2
disgrace,0,1,0.029360784173103987,Text2
fasten,0,1,0.029360784173103987,Text2
nanites,0,1,0.029360784173103987,Text2
swung,0,1,0.029360784173103987,Text2
pneumatic,0,1,0.029360784173103987,Text2
encouraged,0,1,0.029360784173103987,Text2
oversized,0,1,0.029360784173103987,Text2
titanium,0,1,0.029360784173103987,Text2
sharpest,0,1,0.029360784173103987,Text2
usses,0,1,0.029360784173103987,Text2
quadjumper,0,1,0.029360784173103987,Text2
takeover,0,1,0.029360784173103987,Text2
murk,0,1,0.029360784173103987,Text2
hardaway,0,1,0.029360784173103987,Text2
insecurities,0,1,0.029360784173103987,Text2
neill,0,1,0.029360784173103987,Text2
sidewalk,0,1,0.029360784173103987,Text2
oughtta,0,1,0.029360784173103987,Text2
overseeing,0,1,0.029360784173103987,Text2
clustered,0,1,0.029360784173103987,Text2
maglev,0,1,0.029360784173103987,Text2
byron,0,1,0.029360784173103987,Text2
enrolled,0,1,0.029360784173103987,Text2
peppermint,0,1,0.029360784173103987,Text2
hypersport,0,1,0.029360784173103987,Text2
settling,0,1,0.029360784173103987,Text2
humanitarian,0,1,0.029360784173103987,Text2
visions,0,1,0.029360784173103987,Text2
verizon,0,1,0.029360784173103987,Text2
tarry,0,1,0.029360784173103987,Text2
spat,0,1,0.029360784173103987,Text2
heimdall,0,1,0.029360784173103987,Text2
extend,0,1,0.029360784173103987,Text2
rattling,0,1,0.029360784173103987,Text2
eater,0,1,0.029360784173103987,Text2
imprinted,0,1,0.029360784173103987,Text2
anduril,0,1,0.029360784173103987,Text2
leipzig,0,1,0.029360784173103987,Text2
par,0,1,0.029360784173103987,Text2
sedative,0,1,0.029360784173103987,Text2
roaming,0,1,0.029360784173103987,Text2
handcuffed,0,1,0.029360784173103987,Text2
troubling,0,1,0.029360784173103987,Text2
grad,0,1,0.029360784173103987,Text2
unbefitting,0,1,0.029360784173103987,Text2
bombardiers,0,1,0.029360784173103987,Text2
eyewitnesses,0,1,0.029360784173103987,Text2
steroids,0,1,0.029360784173103987,Text2
alias,0,1,0.029360784173103987,Text2
futile,0,1,0.029360784173103987,Text2
playhouse,0,1,0.029360784173103987,Text2
previews,0,1,0.029360784173103987,Text2
booze,0,1,0.029360784173103987,Text2
goodwill,0,1,0.029360784173103987,Text2
ax,0,1,0.029360784173103987,Text2
flicks,0,1,0.029360784173103987,Text2
indefinitely,0,1,0.029360784173103987,Text2
hawaii,0,1,0.029360784173103987,Text2
ferocity,0,1,0.029360784173103987,Text2
indecent,0,1,0.029360784173103987,Text2
lear,0,1,0.029360784173103987,Text2
stare,0,1,0.029360784173103987,Text2
fiftyone,0,1,0.029360784173103987,Text2
caped,0,1,0.029360784173103987,Text2
grimace,0,1,0.029360784173103987,Text2
assassinate,0,1,0.029360784173103987,Text2
lea,0,1,0.029360784173103987,Text2
clocks,0,1,0.029360784173103987,Text2
ppk,0,1,0.029360784173103987,Text2
sighting,0,1,0.029360784173103987,Text2
strangle,0,1,0.029360784173103987,Text2
cuddly,0,1,0.029360784173103987,Text2
swarming,0,1,0.029360784173103987,Text2
routinely,0,1,0.029360784173103987,Text2
telemarketer,0,1,0.029360784173103987,Text2
manful,0,1,0.029360784173103987,Text2
shuttering,0,1,0.029360784173103987,Text2
observe,0,1,0.029360784173103987,Text2
enthused,0,1,0.029360784173103987,Text2
whales,0,1,0.029360784173103987,Text2
machismo,0,1,0.029360784173103987,Text2
dodgy,0,1,0.029360784173103987,Text2
threatens,0,1,0.029360784173103987,Text2
vexes,0,1,0.029360784173103987,Text2
discussed,0,1,0.029360784173103987,Text2
coif,0,1,0.029360784173103987,Text2
whims,0,1,0.029360784173103987,Text2
headaches,0,1,0.029360784173103987,Text2
manning,0,1,0.029360784173103987,Text2
weaknesses,0,1,0.029360784173103987,Text2
condominium,0,1,0.029360784173103987,Text2
vw,0,1,0.029360784173103987,Text2
trinket,0,1,0.029360784173103987,Text2
unmask,0,1,0.029360784173103987,Text2
experiencing,0,1,0.029360784173103987,Text2
stairwells,0,1,0.029360784173103987,Text2
quasi,0,1,0.029360784173103987,Text2
shepherds,0,1,0.029360784173103987,Text2
afterburner,0,1,0.029360784173103987,Text2
feeble,0,1,0.029360784173103987,Text2
homeboy,0,1,0.029360784173103987,Text2
dodge,0,1,0.029360784173103987,Text2
configured,0,1,0.029360784173103987,Text2
backless,0,1,0.029360784173103987,Text2
sullied,0,1,0.029360784173103987,Text2
stables,0,1,0.029360784173103987,Text2
nacht,0,1,0.029360784173103987,Text2
oaken,0,1,0.029360784173103987,Text2
consummate,0,1,0.029360784173103987,Text2
replicate,0,1,0.029360784173103987,Text2
scientifics,0,1,0.029360784173103987,Text2
astounding,0,1,0.029360784173103987,Text2
secrecy,0,1,0.029360784173103987,Text2
boil,0,1,0.029360784173103987,Text2
expire,0,1,0.029360784173103987,Text2
succeeds,0,1,0.029360784173103987,Text2
vary,0,1,0.029360784173103987,Text2
supper,0,1,0.029360784173103987,Text2
chalky,0,1,0.029360784173103987,Text2
prisons,0,1,0.029360784173103987,Text2
individual,0,1,0.029360784173103987,Text2
morris,0,1,0.029360784173103987,Text2
genies,0,1,0.029360784173103987,Text2
tipped,0,1,0.029360784173103987,Text2
syria,0,1,0.029360784173103987,Text2
keyhole,0,1,0.029360784173103987,Text2
ling,0,1,0.029360784173103987,Text2
outgrown,0,1,0.029360784173103987,Text2
irregular,0,1,0.029360784173103987,Text2
thumper,0,1,0.029360784173103987,Text2
dividing,0,1,0.029360784173103987,Text2
abolished,0,1,0.029360784173103987,Text2
jumps,0,1,0.029360784173103987,Text2
retaken,0,1,0.029360784173103987,Text2
imprint,0,1,0.029360784173103987,Text2
longest,0,1,0.029360784173103987,Text2
et,0,1,0.029360784173103987,Text2
relationships,0,1,0.029360784173103987,Text2
octav,0,1,0.029360784173103987,Text2
nos,0,1,0.029360784173103987,Text2
reclaimed,0,1,0.029360784173103987,Text2
ivan,0,1,0.029360784173103987,Text2
squash,0,1,0.029360784173103987,Text2
outgrew,0,1,0.029360784173103987,Text2
limitations,0,1,0.029360784173103987,Text2
hannibal,0,1,0.029360784173103987,Text2
stove,0,1,0.029360784173103987,Text2
pimple,0,1,0.029360784173103987,Text2
races,0,1,0.029360784173103987,Text2
countercurse,0,1,0.029360784173103987,Text2
subjugation,0,1,0.029360784173103987,Text2
celibacy,0,1,0.029360784173103987,Text2
gauge,0,1,0.029360784173103987,Text2
commandeered,0,1,0.029360784173103987,Text2
grained,0,1,0.029360784173103987,Text2
therapist,0,1,0.029360784173103987,Text2
slogan,0,1,0.029360784173103987,Text2
bielle,0,1,0.029360784173103987,Text2
kenyan,0,1,0.029360784173103987,Text2
neat,0,1,0.029360784173103987,Text2
compositional,0,1,0.029360784173103987,Text2
huntsville,0,1,0.029360784173103987,Text2
contacting,0,1,0.029360784173103987,Text2
hopelessly,0,1,0.029360784173103987,Text2
incessant,0,1,0.029360784173103987,Text2
physiologically,0,1,0.029360784173103987,Text2
blog,0,1,0.029360784173103987,Text2
contusion,0,1,0.029360784173103987,Text2
rays,0,1,0.029360784173103987,Text2
rhosgobel,0,1,0.029360784173103987,Text2
spacecraft,0,1,0.029360784173103987,Text2
audi,0,1,0.029360784173103987,Text2
bothered,0,1,0.029360784173103987,Text2
wo,0,1,0.029360784173103987,Text2
wack,0,1,0.029360784173103987,Text2
tasu,0,1,0.029360784173103987,Text2
sidetracked,0,1,0.029360784173103987,Text2
ncoming,0,1,0.029360784173103987,Text2
requests,0,1,0.029360784173103987,Text2
relate,0,1,0.029360784173103987,Text2
vegan,0,1,0.029360784173103987,Text2
virtual,0,1,0.029360784173103987,Text2
catechist,0,1,0.029360784173103987,Text2
epr,0,1,0.029360784173103987,Text2
seduction,0,1,0.029360784173103987,Text2
strategic,0,1,0.029360784173103987,Text2
annoyed,0,1,0.029360784173103987,Text2
bongo,0,1,0.029360784173103987,Text2
disagreeing,0,1,0.029360784173103987,Text2
localizing,0,1,0.029360784173103987,Text2
populace,0,1,0.029360784173103987,Text2
poochie,0,1,0.029360784173103987,Text2
ofangmar,0,1,0.029360784173103987,Text2
duramax,0,1,0.029360784173103987,Text2
governmentand,0,1,0.029360784173103987,Text2
whomever,0,1,0.029360784173103987,Text2
incapacitorially,0,1,0.029360784173103987,Text2
aakonian,0,1,0.029360784173103987,Text2
subbasement,0,1,0.029360784173103987,Text2
belch,0,1,0.029360784173103987,Text2
evenly,0,1,0.029360784173103987,Text2
expenses,0,1,0.029360784173103987,Text2
bounced,0,1,0.029360784173103987,Text2
shelf,0,1,0.029360784173103987,Text2
amore,0,1,0.029360784173103987,Text2
gcmg,0,1,0.029360784173103987,Text2
bumble,0,1,0.029360784173103987,Text2
demote,0,1,0.029360784173103987,Text2
mistook,0,1,0.029360784173103987,Text2
disintegrated,0,1,0.029360784173103987,Text2
brainwash,0,1,0.029360784173103987,Text2
downton,0,1,0.029360784173103987,Text2
entirety,0,1,0.029360784173103987,Text2
deciding,0,1,0.029360784173103987,Text2
truckload,0,1,0.029360784173103987,Text2
wrestle,0,1,0.029360784173103987,Text2
goazon,0,1,0.029360784173103987,Text2
idaho,0,1,0.029360784173103987,Text2
zulla,0,1,0.029360784173103987,Text2
surfaces,0,1,0.029360784173103987,Text2
badlands,0,1,0.029360784173103987,Text2
organism,0,1,0.029360784173103987,Text2
acted,0,1,0.029360784173103987,Text2
subjects,0,1,0.029360784173103987,Text2
temp,0,1,0.029360784173103987,Text2
frustrating,0,1,0.029360784173103987,Text2
deere,0,1,0.029360784173103987,Text2
audition,0,1,0.029360784173103987,Text2
tuxedos,0,1,0.029360784173103987,Text2
arty,0,1,0.029360784173103987,Text2
slot,0,1,0.029360784173103987,Text2
heirs,0,1,0.029360784173103987,Text2
solder,0,1,0.029360784173103987,Text2
pakistan,0,1,0.029360784173103987,Text2
napkins,0,1,0.029360784173103987,Text2
handy,0,1,0.029360784173103987,Text2
atsu,0,1,0.029360784173103987,Text2
opinions,0,1,0.029360784173103987,Text2
escalated,0,1,0.029360784173103987,Text2
deluge,0,1,0.029360784173103987,Text2
invert,0,1,0.029360784173103987,Text2
leek,0,1,0.029360784173103987,Text2
rotted,0,1,0.029360784173103987,Text2
proverbial,0,1,0.029360784173103987,Text2
pincer,0,1,0.029360784173103987,Text2
annual,0,1,0.029360784173103987,Text2
cartel,0,1,0.029360784173103987,Text2
octopus,0,1,0.029360784173103987,Text2
fannies,0,1,0.029360784173103987,Text2
collisions,0,1,0.029360784173103987,Text2
murdere,0,1,0.029360784173103987,Text2
vigilant,0,1,0.029360784173103987,Text2
belgrade,0,1,0.029360784173103987,Text2
booker,0,1,0.029360784173103987,Text2
yt,0,1,0.029360784173103987,Text2
cinemax,0,1,0.029360784173103987,Text2
stewardship,0,1,0.029360784173103987,Text2
poltava,0,1,0.029360784173103987,Text2
clamped,0,1,0.029360784173103987,Text2
eomer,0,1,0.029360784173103987,Text2
reprogrammed,0,1,0.029360784173103987,Text2
breakable,0,1,0.029360784173103987,Text2
eversoll,0,1,0.029360784173103987,Text2
superpowers,0,1,0.029360784173103987,Text2
shifts,0,1,0.029360784173103987,Text2
glasgow,0,1,0.029360784173103987,Text2
dit,0,1,0.029360784173103987,Text2
hysterical,0,1,0.029360784173103987,Text2
manhunt,0,1,0.029360784173103987,Text2
fiance,0,1,0.029360784173103987,Text2
amass,0,1,0.029360784173103987,Text2
ballistic,0,1,0.029360784173103987,Text2
purchased,0,1,0.029360784173103987,Text2
pounce,0,1,0.029360784173103987,Text2
sidious,0,1,0.029360784173103987,Text2
simplex,0,1,0.029360784173103987,Text2
toxins,0,1,0.029360784173103987,Text2
botched,0,1,0.029360784173103987,Text2
decadent,0,1,0.029360784173103987,Text2
aground,0,1,0.029360784173103987,Text2
ironbelly,0,1,0.029360784173103987,Text2
scotland,0,1,0.029360784173103987,Text2
priest,0,1,0.029360784173103987,Text2
inflict,0,1,0.029360784173103987,Text2
pi,0,1,0.029360784173103987,Text2
articulate,0,1,0.029360784173103987,Text2
thin,0,1,0.029360784173103987,Text2
freaky,0,1,0.029360784173103987,Text2
workmate,0,1,0.029360784173103987,Text2
radicals,0,1,0.029360784173103987,Text2
collage,0,1,0.029360784173103987,Text2
undiscovered,0,1,0.029360784173103987,Text2
interfacing,0,1,0.029360784173103987,Text2
vanishing,0,1,0.029360784173103987,Text2
ghima,0,1,0.029360784173103987,Text2
tranquilizer,0,1,0.029360784173103987,Text2
unreliable,0,1,0.029360784173103987,Text2
schizophrenic,0,1,0.029360784173103987,Text2
messier,0,1,0.029360784173103987,Text2
activist,0,1,0.029360784173103987,Text2
cooperated,0,1,0.029360784173103987,Text2
arch,0,1,0.029360784173103987,Text2
standoff,0,1,0.029360784173103987,Text2
muckers,0,1,0.029360784173103987,Text2
confined,0,1,0.029360784173103987,Text2
outcome,0,1,0.029360784173103987,Text2
container,0,1,0.029360784173103987,Text2
channeling,0,1,0.029360784173103987,Text2
texting,0,1,0.029360784173103987,Text2
breather,0,1,0.029360784173103987,Text2
gigi,0,1,0.029360784173103987,Text2
reassigned,0,1,0.029360784173103987,Text2
testify,0,1,0.029360784173103987,Text2
exposing,0,1,0.029360784173103987,Text2
trousers,0,1,0.029360784173103987,Text2
shatter,0,1,0.029360784173103987,Text2
extinguished,0,1,0.029360784173103987,Text2
morsel,0,1,0.029360784173103987,Text2
cooper,0,1,0.029360784173103987,Text2
rascals,0,1,0.029360784173103987,Text2
ascot,0,1,0.029360784173103987,Text2
alight,0,1,0.029360784173103987,Text2
tetanuran,0,1,0.029360784173103987,Text2
obi,0,1,0.029360784173103987,Text2
channels,0,1,0.029360784173103987,Text2
crumpeting,0,1,0.029360784173103987,Text2
instructed,0,1,0.029360784173103987,Text2
westu,0,1,0.029360784173103987,Text2
longrange,0,1,0.029360784173103987,Text2
inhabitants,0,1,0.029360784173103987,Text2
gt,0,1,0.029360784173103987,Text2
dursley,0,1,0.029360784173103987,Text2
ch,0,1,0.029360784173103987,Text2
specimens,0,1,0.029360784173103987,Text2
hooah,0,1,0.029360784173103987,Text2
considerably,0,1,0.029360784173103987,Text2
translated,0,1,0.029360784173103987,Text2
farmers,0,1,0.029360784173103987,Text2
listed,0,1,0.029360784173103987,Text2
tickle,0,1,0.029360784173103987,Text2
reckoning,0,1,0.029360784173103987,Text2
bewildered,0,1,0.029360784173103987,Text2
flurgaburburhobbit,0,1,0.029360784173103987,Text2
fricking,0,1,0.029360784173103987,Text2
circumference,0,1,0.029360784173103987,Text2
mouths,0,1,0.029360784173103987,Text2
embalmed,0,1,0.029360784173103987,Text2
framework,0,1,0.029360784173103987,Text2
osama,0,1,0.029360784173103987,Text2
straddled,0,1,0.029360784173103987,Text2
unsuccessful,0,1,0.029360784173103987,Text2
communal,0,1,0.029360784173103987,Text2
explorers,0,1,0.029360784173103987,Text2
japan,0,1,0.029360784173103987,Text2
calibrate,0,1,0.029360784173103987,Text2
vindicator,0,1,0.029360784173103987,Text2
goods,0,1,0.029360784173103987,Text2
disrespecting,0,1,0.029360784173103987,Text2
companion,0,1,0.029360784173103987,Text2
rendered,0,1,0.029360784173103987,Text2
scour,0,1,0.029360784173103987,Text2
corpses,0,1,0.029360784173103987,Text2
harassing,0,1,0.029360784173103987,Text2
spreadsheet,0,1,0.029360784173103987,Text2
doe,0,1,0.029360784173103987,Text2
afield,0,1,0.029360784173103987,Text2
combines,0,1,0.029360784173103987,Text2
piggybacking,0,1,0.029360784173103987,Text2
noon,0,1,0.029360784173103987,Text2
thirdly,0,1,0.029360784173103987,Text2
organizer,0,1,0.029360784173103987,Text2
purity,0,1,0.029360784173103987,Text2
os,0,1,0.029360784173103987,Text2
curses,0,1,0.029360784173103987,Text2
fissionable,0,1,0.029360784173103987,Text2
jacksie,0,1,0.029360784173103987,Text2
dipshit,0,1,0.029360784173103987,Text2
understudy,0,1,0.029360784173103987,Text2
tribune,0,1,0.029360784173103987,Text2
unroll,0,1,0.029360784173103987,Text2
california,0,1,0.029360784173103987,Text2
trashed,0,1,0.029360784173103987,Text2
jalopy,0,1,0.029360784173103987,Text2
coach,0,1,0.029360784173103987,Text2
cherished,0,1,0.029360784173103987,Text2
holster,0,1,0.029360784173103987,Text2
salads,0,1,0.029360784173103987,Text2
exaggeration,0,1,0.029360784173103987,Text2
mix,0,1,0.029360784173103987,Text2
hemisphere,0,1,0.029360784173103987,Text2
ankles,0,1,0.029360784173103987,Text2
expose,0,1,0.029360784173103987,Text2
kenobi,0,1,0.029360784173103987,Text2
babbling,0,1,0.029360784173103987,Text2
uprising,0,1,0.029360784173103987,Text2
spandex,0,1,0.029360784173103987,Text2
cutlass,0,1,0.029360784173103987,Text2
forgiven,0,1,0.029360784173103987,Text2
afterwards,0,1,0.029360784173103987,Text2
voiceless,0,1,0.029360784173103987,Text2
straps,0,1,0.029360784173103987,Text2
legos,0,1,0.029360784173103987,Text2
beamed,0,1,0.029360784173103987,Text2
regiment,0,1,0.029360784173103987,Text2
entrails,0,1,0.029360784173103987,Text2
areal,0,1,0.029360784173103987,Text2
gratefully,0,1,0.029360784173103987,Text2
acquiesces,0,1,0.029360784173103987,Text2
titillated,0,1,0.029360784173103987,Text2
scrambled,0,1,0.029360784173103987,Text2
cleanly,0,1,0.029360784173103987,Text2
withthe,0,1,0.029360784173103987,Text2
cannonade,0,1,0.029360784173103987,Text2
connecting,0,1,0.029360784173103987,Text2
gardeners,0,1,0.029360784173103987,Text2
indispensable,0,1,0.029360784173103987,Text2
flyboy,0,1,0.029360784173103987,Text2
multinational,0,1,0.029360784173103987,Text2
trifles,0,1,0.029360784173103987,Text2
illness,0,1,0.029360784173103987,Text2
opportune,0,1,0.029360784173103987,Text2
administration,0,1,0.029360784173103987,Text2
cookie,0,1,0.029360784173103987,Text2
anniversary,0,1,0.029360784173103987,Text2
monitors,0,1,0.029360784173103987,Text2
miners,0,1,0.029360784173103987,Text2
sensor,0,1,0.029360784173103987,Text2
goddess,0,1,0.029360784173103987,Text2
lotion,0,1,0.029360784173103987,Text2
magnate,0,1,0.029360784173103987,Text2
mome,0,1,0.029360784173103987,Text2
orphan,0,1,0.029360784173103987,Text2
transcendent,0,1,0.029360784173103987,Text2
preacher,0,1,0.029360784173103987,Text2
represent,0,1,0.029360784173103987,Text2
oozing,0,1,0.029360784173103987,Text2
strap,0,1,0.029360784173103987,Text2
evation,0,1,0.029360784173103987,Text2
dipped,0,1,0.029360784173103987,Text2
acid,0,1,0.029360784173103987,Text2
uninteresting,0,1,0.029360784173103987,Text2
turtle,0,1,0.029360784173103987,Text2
provocateur,0,1,0.029360784173103987,Text2
disclose,0,1,0.029360784173103987,Text2
abomination,0,1,0.029360784173103987,Text2
predict,0,1,0.029360784173103987,Text2
ventriloquist,0,1,0.029360784173103987,Text2
vaporise,0,1,0.029360784173103987,Text2
retrophilic,0,1,0.029360784173103987,Text2
disobey,0,1,0.029360784173103987,Text2
voila,0,1,0.029360784173103987,Text2
resurgent,0,1,0.029360784173103987,Text2
majored,0,1,0.029360784173103987,Text2
pawn,0,1,0.029360784173103987,Text2
credible,0,1,0.029360784173103987,Text2
chrysler,0,1,0.029360784173103987,Text2
ungodly,0,1,0.029360784173103987,Text2
pillager,0,1,0.029360784173103987,Text2
uhh,0,1,0.029360784173103987,Text2
rout,0,1,0.029360784173103987,Text2
technicians,0,1,0.029360784173103987,Text2
potent,0,1,0.029360784173103987,Text2
colorful,0,1,0.029360784173103987,Text2
synapses,0,1,0.029360784173103987,Text2
gerbil,0,1,0.029360784173103987,Text2
sportswear,0,1,0.029360784173103987,Text2
defendants,0,1,0.029360784173103987,Text2
layer,0,1,0.029360784173103987,Text2
waterfall,0,1,0.029360784173103987,Text2
newly,0,1,0.029360784173103987,Text2
environments,0,1,0.029360784173103987,Text2
cliche,0,1,0.029360784173103987,Text2
soulless,0,1,0.029360784173103987,Text2
falsifiers,0,1,0.029360784173103987,Text2
talents,0,1,0.029360784173103987,Text2
pitt,0,1,0.029360784173103987,Text2
moonlight,0,1,0.029360784173103987,Text2
compete,0,1,0.029360784173103987,Text2
lookat,0,1,0.029360784173103987,Text2
sheets,0,1,0.029360784173103987,Text2
snapping,0,1,0.029360784173103987,Text2
respet,0,1,0.029360784173103987,Text2
frags,0,1,0.029360784173103987,Text2
hugh,0,1,0.029360784173103987,Text2
hitters,0,1,0.029360784173103987,Text2
identifying,0,1,0.029360784173103987,Text2
bats,0,1,0.029360784173103987,Text2
omni,0,1,0.029360784173103987,Text2
eored,0,1,0.029360784173103987,Text2
uniforms,0,1,0.029360784173103987,Text2
joburg,0,1,0.029360784173103987,Text2
religious,0,1,0.029360784173103987,Text2
liaison,0,1,0.029360784173103987,Text2
lethals,0,1,0.029360784173103987,Text2
tranquilizers,0,1,0.029360784173103987,Text2
arena,0,1,0.029360784173103987,Text2
teedo,0,1,0.029360784173103987,Text2
exiled,0,1,0.029360784173103987,Text2
coleman,0,1,0.029360784173103987,Text2
warming,0,1,0.029360784173103987,Text2
gimbal,0,1,0.029360784173103987,Text2
pbs,0,1,0.029360784173103987,Text2
drucker,0,1,0.029360784173103987,Text2
evolves,0,1,0.029360784173103987,Text2
developments,0,1,0.029360784173103987,Text2
tran,0,1,0.029360784173103987,Text2
rodeo,0,1,0.029360784173103987,Text2
demonstrates,0,1,0.029360784173103987,Text2
intimidating,0,1,0.029360784173103987,Text2
rolls,0,1,0.029360784173103987,Text2
shamrock,0,1,0.029360784173103987,Text2
chuckle,0,1,0.029360784173103987,Text2
slash,0,1,0.029360784173103987,Text2
vigilantes,0,1,0.029360784173103987,Text2
wade,0,1,0.029360784173103987,Text2
letterfrom,0,1,0.029360784173103987,Text2
pea,0,1,0.029360784173103987,Text2
creates,0,1,0.029360784173103987,Text2
stateside,0,1,0.029360784173103987,Text2
drawers,0,1,0.029360784173103987,Text2
spock,0,1,0.029360784173103987,Text2
inquisitive,0,1,0.029360784173103987,Text2
inspeculous,0,1,0.029360784173103987,Text2
princes,0,1,0.029360784173103987,Text2
suffers,0,1,0.029360784173103987,Text2
boyband,0,1,0.029360784173103987,Text2
exams,0,1,0.029360784173103987,Text2
tk,0,1,0.029360784173103987,Text2
forgery,0,1,0.029360784173103987,Text2
digest,0,1,0.029360784173103987,Text2
cheddar,0,1,0.029360784173103987,Text2
advancement,0,1,0.029360784173103987,Text2
cafe,0,1,0.029360784173103987,Text2
mug,0,1,0.029360784173103987,Text2
bora,0,1,0.029360784173103987,Text2
leash,0,1,0.029360784173103987,Text2
roles,0,1,0.029360784173103987,Text2
amuses,0,1,0.029360784173103987,Text2
healthy,0,1,0.029360784173103987,Text2
achievement,0,1,0.029360784173103987,Text2
exhausted,0,1,0.029360784173103987,Text2
twos,0,1,0.029360784173103987,Text2
cobweb,0,1,0.029360784173103987,Text2
parasite,0,1,0.029360784173103987,Text2
dialled,0,1,0.029360784173103987,Text2
thathand,0,1,0.029360784173103987,Text2
blitz,0,1,0.029360784173103987,Text2
macchina,0,1,0.029360784173103987,Text2
squeak,0,1,0.029360784173103987,Text2
florida,0,1,0.029360784173103987,Text2
realms,0,1,0.029360784173103987,Text2
meds,0,1,0.029360784173103987,Text2
intending,0,1,0.029360784173103987,Text2
counseling,0,1,0.029360784173103987,Text2
debrief,0,1,0.029360784173103987,Text2
reshape,0,1,0.029360784173103987,Text2
languished,0,1,0.029360784173103987,Text2
purified,0,1,0.029360784173103987,Text2
searches,0,1,0.029360784173103987,Text2
autumn,0,1,0.029360784173103987,Text2
olive,0,1,0.029360784173103987,Text2
organizing,0,1,0.029360784173103987,Text2
sidesin,0,1,0.029360784173103987,Text2
possessed,0,1,0.029360784173103987,Text2
yankees,0,1,0.029360784173103987,Text2
oozy,0,1,0.029360784173103987,Text2
leiai,0,1,0.029360784173103987,Text2
misery,0,1,0.029360784173103987,Text2
isipho,0,1,0.029360784173103987,Text2
tigers,0,1,0.029360784173103987,Text2
dorado,0,1,0.029360784173103987,Text2
divided,0,1,0.029360784173103987,Text2
wexley,0,1,0.029360784173103987,Text2
ell,0,1,0.029360784173103987,Text2
vengers,0,1,0.029360784173103987,Text2
prestigious,0,1,0.029360784173103987,Text2
beau,0,1,0.029360784173103987,Text2
princely,0,1,0.029360784173103987,Text2
disband,0,1,0.029360784173103987,Text2
cheers,0,1,0.029360784173103987,Text2
skinned,0,1,0.029360784173103987,Text2
proceedings,0,1,0.029360784173103987,Text2
improvements,0,1,0.029360784173103987,Text2
quieter,0,1,0.029360784173103987,Text2
difficulty,0,1,0.029360784173103987,Text2
bedford,0,1,0.029360784173103987,Text2
diaper,0,1,0.029360784173103987,Text2
meow,0,1,0.029360784173103987,Text2
lends,0,1,0.029360784173103987,Text2
veterinarian,0,1,0.029360784173103987,Text2
transportation,0,1,0.029360784173103987,Text2
catchy,0,1,0.029360784173103987,Text2
noises,0,1,0.029360784173103987,Text2
massaging,0,1,0.029360784173103987,Text2
bootjet,0,1,0.029360784173103987,Text2
tanning,0,1,0.029360784173103987,Text2
knacks,0,1,0.029360784173103987,Text2
dodged,0,1,0.029360784173103987,Text2
nominate,0,1,0.029360784173103987,Text2
collared,0,1,0.029360784173103987,Text2
gym,0,1,0.029360784173103987,Text2
presented,0,1,0.029360784173103987,Text2
mourning,0,1,0.029360784173103987,Text2
interns,0,1,0.029360784173103987,Text2
misfits,0,1,0.029360784173103987,Text2
debonair,0,1,0.029360784173103987,Text2
diminishes,0,1,0.029360784173103987,Text2
founding,0,1,0.029360784173103987,Text2
camaro,0,1,0.029360784173103987,Text2
peculiarity,0,1,0.029360784173103987,Text2
humility,0,1,0.029360784173103987,Text2
dynamic,0,1,0.029360784173103987,Text2
hexacrypt,0,1,0.029360784173103987,Text2
lizzie,0,1,0.029360784173103987,Text2
refusing,0,1,0.029360784173103987,Text2
fidelity,0,1,0.029360784173103987,Text2
ham,0,1,0.029360784173103987,Text2
tarrant,0,1,0.029360784173103987,Text2
evacuating,0,1,0.029360784173103987,Text2
spoiling,0,1,0.029360784173103987,Text2
situations,0,1,0.029360784173103987,Text2
ignite,0,1,0.029360784173103987,Text2
collision,0,1,0.029360784173103987,Text2
nigstrasse,0,1,0.029360784173103987,Text2
gallantry,0,1,0.029360784173103987,Text2
parental,0,1,0.029360784173103987,Text2
undercover,0,1,0.029360784173103987,Text2
disconnect,0,1,0.029360784173103987,Text2
